trip_id,driver_id,rider_id,city,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,payment_method,pickup_time,drop_time,dif_drop_pickup,pickup_hour,pickup_month,pickup_day,weekday,weekend,rush_hour,distance_hour,squared_distance,delta_lat,delta_long,pickup_cluster,drop_cluster,haversine_distance
92,4099,84225,Boston,38.409911123975945,-116.9388070178398,38.40893865562498,-116.97337928561132,4.29,12.96,Completed,Wallet,2023-01-01 01:31:00,2023-01-01 01:43:52,00:12:52,1,1,1,6,1,0,4.29,18.4041,-0.0009724683509659826,-0.03457226777150879,6,16,3.0142693807175402
93,7278,49550,Boston,38.4754311863332,-87.44245268759077,38.44070791399833,-87.41883749760741,1.76,6.65,Completed,Card,2023-01-01 01:32:00,2023-01-01 01:37:16,00:05:16,1,1,1,6,1,0,1.76,3.0976,-0.03472327233487249,0.023615189983360096,10,4,4.374452563536581
94,9392,82682,San Francisco,37.88993499496024,-78.9889535441855,37.90961383525619,-78.95686418929878,6.13,11.34,Completed,Wallet,2023-01-01 01:33:00,2023-01-01 01:51:23,00:18:23,1,1,1,6,1,0,6.13,37.5769,0.019678840295945577,0.03208935488672182,8,1,3.565915357873165
95,4104,17914,Boston,38.710518693861104,-89.24086737191337,38.73561919813787,-89.21593160742073,7.32,19.38,Cancelled,UPI,2023-01-01 01:34:00,2023-01-01 01:55:57,00:21:57,1,1,1,6,1,0,7.32,53.58240000000001,0.025100504276764468,0.024935764492639123,18,14,3.531217244111989
96,8215,72953,Chicago,37.750855194230574,-120.28403880493812,37.70785664666008,-120.23554198925854,7.91,18.68,Completed,Card,2023-01-01 01:35:00,2023-01-01 01:58:43,00:23:43,1,1,1,6,1,0,7.91,62.5681,-0.04299854757049104,0.048496815679584415,13,18,6.407091137556185
97,3454,94765,Seattle,40.02231144810153,-120.83761450270038,39.996215407568,-120.86224991412492,6.8,15.13,Completed,Cash,2023-01-01 01:36:00,2023-01-01 01:56:24,00:20:24,1,1,1,6,1,0,6.8,46.239999999999995,-0.026096040533531095,-0.02463541142454062,13,5,3.5808431249276174
98,9996,61277,San Francisco,40.33768481416208,-121.59454925780264,40.33791485741289,-121.6094772458858,2.15,9.22,Cancelled,Wallet,2023-01-01 01:37:00,2023-01-01 01:43:27,00:06:27,1,1,1,6,1,0,2.15,4.6225,0.00023004325080933086,-0.014927988083158539,13,5,1.2655157436144915
99,3731,82877,Seattle,40.73755917666149,-83.30682057271557,40.73152174594125,-83.27268818696301,4.98,13.58,No-Show,Wallet,2023-01-01 01:38:00,2023-01-01 01:52:56,00:14:56,1,1,1,6,1,0,4.98,24.800400000000003,-0.006037430720240877,0.034132385752556615,16,8,2.953207800709214
100,9154,75129,Chicago,37.05649445937717,-85.72414860650684,37.040501105818464,-85.70426168707729,5.59,14.51,Completed,Card,2023-01-01 01:39:00,2023-01-01 01:55:46,00:16:46,1,1,1,6,1,0,5.59,31.248099999999997,-0.015993353558705792,0.019886919429552563,10,12,2.5055059940761093
101,6056,25391,San Francisco,39.155185318448495,-113.77511115202508,39.12149516801647,-113.76697194374444,13.45,28.31,Completed,Card,2023-01-01 01:40:00,2023-01-01 02:20:21,00:40:21,1,1,1,6,1,0,13.45,180.90249999999997,-0.03369015043202239,0.008139208280638854,17,11,3.811375064459772
102,9110,39285,San Francisco,37.83636829255397,-83.48299801512835,37.824019019338685,-83.46930111580048,5.92,15.82,Completed,UPI,2023-01-01 01:41:00,2023-01-01 01:58:45,00:17:45,1,1,1,6,1,0,5.92,35.0464,-0.01234927321528545,0.01369689932786855,16,19,1.8255587447816466
103,4840,46106,Boston,39.12310929326256,-112.46704480639514,39.152964729028746,-112.4811903781466,9.45,15.35,Completed,Cash,2023-01-01 01:42:00,2023-01-01 02:10:21,00:28:21,1,1,1,6,1,0,9.45,89.30249999999998,0.0298554357661871,-0.014145571751456032,17,0,3.5368467428322803
104,2028,67588,San Francisco,37.28311668159227,-77.26790086541381,37.294851355561946,-77.27536350513098,7.89,11.77,Completed,UPI,2023-01-01 01:43:00,2023-01-01 02:06:40,00:23:40,1,1,1,6,1,0,7.89,62.25209999999999,0.01173467396967709,-0.007462639717175534,8,15,1.46234194782058
105,8385,76405,Chicago,40.061076796627006,-103.25200263597908,40.02345838656496,-103.25120201816696,6.88,11.48,Completed,Cash,2023-01-01 01:44:00,2023-01-01 02:04:38,00:20:38,1,1,1,6,1,0,6.88,47.334399999999995,-0.037618410062044916,0.0008006178121178209,12,3,4.183531542954747
106,1502,82320,Seattle,38.179580265159046,-121.53736822641154,38.18317854956317,-121.58405176217094,9.84,24.36,Completed,Wallet,2023-01-01 01:45:00,2023-01-01 02:14:31,00:29:31,1,1,1,6,1,0,9.84,96.8256,0.003598284404127128,-0.04668353575939932,13,18,4.0999742471376255
107,7910,96029,New York,39.26671285823501,-74.00401292438681,39.21912615033766,-73.9940275758111,5.81,9.97,Completed,UPI,2023-01-01 01:46:00,2023-01-01 02:03:25,00:17:25,1,1,1,6,1,0,5.81,33.756099999999996,-0.0475867078973522,0.009985348575710873,0,6,5.360817584458034
108,7938,17042,Chicago,40.18624447728463,-73.34571196697961,40.16524989250879,-73.39512233569569,10.83,29.34,Completed,Wallet,2023-01-01 01:47:00,2023-01-01 02:19:29,00:32:29,1,1,1,6,1,0,10.83,117.2889,-0.02099458477584193,-0.04941036871608162,0,6,4.803385261124548
109,5488,76221,Los Angeles,38.73659545702325,-73.40537402592227,38.70958708706795,-73.41292745045314,6.37,14.54,Completed,Card,2023-01-01 01:48:00,2023-01-01 02:07:06,00:19:06,1,1,1,6,1,0,6.37,40.5769,-0.027008369955296985,-0.007553424530868824,0,6,3.0738503788972316
110,1206,91293,Seattle,40.97138116149072,-117.42467676476856,40.96790504564218,-117.4648251611336,8.47,20.19,Completed,Card,2023-01-01 01:49:00,2023-01-01 02:14:24,00:25:24,1,1,1,6,1,0,8.47,71.74090000000001,-0.003476115848535244,-0.04014839636504064,6,16,3.3928886771624343
111,6134,61126,San Francisco,40.22075320961504,-118.60849673149002,40.22658925937698,-118.56898197895532,3.8,10.07,Completed,UPI,2023-01-01 01:50:00,2023-01-01 02:01:24,00:11:24,1,1,1,6,1,0,3.8,14.44,0.005836049761938966,0.03951475253469994,6,5,3.4170127952528273
112,6977,66746,Chicago,38.69455212885091,-99.901247891111,38.70290066348928,-99.93373068596502,8.59,21.83,Completed,Wallet,2023-01-01 01:51:00,2023-01-01 02:16:46,00:25:46,1,1,1,6,1,0,8.59,73.7881,0.008348534638372485,-0.03248279485401895,19,17,2.967825387035191
113,8721,85112,Boston,39.81844161496289,-108.09102040179688,39.78893320559221,-108.0838756768396,7.22,14.27,Completed,Wallet,2023-01-01 01:52:00,2023-01-01 02:13:39,00:21:39,1,1,1,6,1,0,7.22,52.1284,-0.029508409370684774,0.007144724957285575,14,7,3.337467194813083
114,8035,96058,Los Angeles,39.67861363289375,-96.26304850802131,39.690333942356034,-96.22161711918233,5.54,9.27,No-Show,Cash,2023-01-01 01:53:00,2023-01-01 02:09:37,00:16:37,1,1,1,6,1,0,5.54,30.6916,0.011720309462283751,0.041431388838987004,3,2,3.777330409981304
115,2484,41340,New York,37.17360554461956,-84.3117210554087,37.147438209384,-84.32648833793661,5.66,15.31,Completed,Card,2023-01-01 01:54:00,2023-01-01 02:10:58,00:16:58,1,1,1,6,1,0,5.66,32.0356,-0.026167335235562916,-0.01476728252791304,16,12,3.1904079355973973
116,8858,33793,Chicago,38.48298847749718,-119.03667709715222,38.49781182545828,-119.02488212538783,3.96,12.02,Completed,Card,2023-01-01 01:55:00,2023-01-01 02:06:52,00:11:52,1,1,1,6,1,0,3.96,15.6816,0.014823347961097966,0.011794971764388151,6,18,1.9418174219858746
117,1863,70470,Chicago,39.10228990418617,-119.27872901615363,39.11990316332826,-119.23808478459624,3.8,10.55,Completed,UPI,2023-01-01 01:56:00,2023-01-01 02:07:24,00:11:24,1,1,1,6,1,0,3.8,14.44,0.01761325914208811,0.04064423155739405,6,5,4.0165839963839804
118,3790,26950,Chicago,38.66012964424182,-106.52072776842124,38.686495209888434,-106.48262305442366,9.34,15.66,Completed,Card,2023-01-01 01:57:00,2023-01-01 02:25:01,00:28:01,1,1,1,6,1,0,9.34,87.23559999999999,0.026365565646614186,0.03810471399758342,14,13,4.420129381901435
119,8408,38493,Los Angeles,37.72776174368541,-107.36911761253008,37.75150552550748,-107.3832852763629,0.05,4.92,Completed,Card,2023-01-01 01:58:00,2023-01-01 01:58:09,00:00:09,1,1,1,6,1,0,0.05,0.0025000000000000005,0.02374378182206982,-0.014167663832822086,14,13,2.9193531865432174
120,9755,85193,Boston,39.64619422655602,-78.09685112432962,39.60794697989626,-78.12225066245095,5.06,12.72,Completed,Wallet,2023-01-01 01:59:00,2023-01-01 02:14:10,00:15:10,1,1,1,6,1,0,5.06,25.603599999999997,-0.03824724665975765,-0.02539953812133433,15,1,4.776937063113214
121,6116,87930,Los Angeles,40.95184668697881,-100.09665469066094,40.97280895428904,-100.04773201901436,7.24,16.38,Completed,UPI,2023-01-01 02:00:00,2023-01-01 02:21:43,00:21:43,2,1,1,6,1,0,14.48,52.4176,0.020962267310231653,0.048922671646579374,19,17,4.7231530111760645
122,7019,70914,Boston,38.362794697829344,-118.44067933626884,38.324324450120415,-118.43573799283888,11.21,17.3,Completed,Cash,2023-01-01 02:01:00,2023-01-01 02:34:37,00:33:37,2,1,1,6,1,0,22.42,125.66410000000002,-0.03847024770892915,0.0049413434299623304,6,16,4.299348083370279
123,2757,45233,Boston,40.840323536943885,-113.31169227787674,40.83143818676816,-113.32643011048472,5.56,11.62,Completed,UPI,2023-01-01 02:02:00,2023-01-01 02:18:40,00:16:40,2,1,1,6,1,0,11.12,30.913599999999995,-0.008885350175724227,-0.014737832607977452,17,11,1.5853823674402807
124,8574,41039,New York,40.02589241485129,-106.98075681844936,40.03081147005162,-107.02730555948284,8.23,22.23,Completed,Cash,2023-01-01 02:03:00,2023-01-01 02:27:41,00:24:41,2,1,1,6,1,0,16.46,67.7329,0.004919055200325317,-0.04654874103347595,14,13,4.000951803401442
125,7374,14348,San Francisco,38.31284269039728,-84.95333792582977,38.31297824928729,-84.93760325124245,5.34,12.85,Completed,Card,2023-01-01 02:04:00,2023-01-01 02:20:01,00:16:01,2,1,1,6,1,0,10.68,28.5156,0.00013555889000826937,0.01573467458732125,16,12,1.372895655365929
126,7892,13926,Seattle,38.67867506940125,-84.49378047139524,38.64405445817695,-84.46647213669247,5.19,12.74,Cancelled,Cash,2023-01-01 02:05:00,2023-01-01 02:20:34,00:15:34,2,1,1,6,1,0,10.38,26.936100000000003,-0.03462061122429816,0.0273083347027665,16,12,4.521259502553662
127,2678,33943,San Francisco,39.50811303765996,-91.48103483056197,39.52746567777296,-91.52914312078596,7.0,13.76,Completed,Cash,2023-01-01 02:06:00,2023-01-01 02:27:00,00:21:00,2,1,1,6,1,0,14.0,49.0,0.019352640112998643,-0.04810829022399332,18,9,4.6540461808115925
128,4242,87241,Chicago,39.99109947556252,-110.56220172860708,39.98473612438429,-110.59058374157348,13.27,36.72,Cancelled,Card,2023-01-01 02:07:00,2023-01-01 02:46:48,00:39:48,2,1,1,6,1,0,26.54,176.0929,-0.006363351178229948,-0.028382012966403636,1,7,2.5194154837807554
129,5636,79546,San Francisco,39.98756190961096,-113.64663902070048,39.983837769252,-113.68121973921478,11.38,26.7,Completed,Wallet,2023-01-01 02:08:00,2023-01-01 02:42:08,00:34:08,2,1,1,6,1,0,22.76,129.5044,-0.003724140358961847,-0.034580718514305886,17,11,2.9751712416455094
130,2059,11400,Seattle,39.56449438941501,-87.91853420330973,39.56144618645451,-87.87024293864887,6.36,16.01,Completed,Card,2023-01-01 02:09:00,2023-01-01 02:28:04,00:19:04,2,1,1,6,1,0,12.72,40.449600000000004,-0.0030482029604996796,0.04829126466086109,10,4,4.153522537075225
131,7668,92660,Chicago,37.4497783762001,-100.21481508596784,37.48828133954776,-100.18315207631386,2.35,5.05,Completed,Wallet,2023-01-01 02:10:00,2023-01-01 02:17:03,00:07:03,2,1,1,6,1,0,4.7,5.522500000000001,0.03850296334766057,0.0316630096539825,19,17,5.112565211108153
132,4157,27086,Los Angeles,40.41666679944522,-96.56465013526204,40.4420654674547,-96.57495868210066,4.71,14.49,Completed,Cash,2023-01-01 02:11:00,2023-01-01 02:25:07,00:14:07,2,1,1,6,1,0,9.42,22.1841,0.025398668009479763,-0.010308546838615484,3,2,2.9559171606522905
133,6915,16255,San Francisco,38.06897563825065,-116.83839645853902,38.10958310821647,-116.86878888871016,11.39,21.1,Completed,Cash,2023-01-01 02:12:00,2023-01-01 02:46:10,00:34:10,2,1,1,6,1,0,22.78,129.7321,0.04060746996582054,-0.030392430171133356,6,16,5.240515489940569
134,3693,47156,New York,37.70118248152733,-115.54554945927948,37.67748505345434,-115.50163432170427,9.8,19.53,Cancelled,Card,2023-01-01 02:13:00,2023-01-01 02:42:24,00:29:24,2,1,1,6,1,0,19.6,96.04000000000002,-0.023697428072992466,0.043915137575211816,4,11,4.677128693229293
135,4627,51915,New York,37.8485285150626,-82.4609179103046,37.84068503420346,-82.43861379742978,7.74,19.14,Completed,UPI,2023-01-01 02:14:00,2023-01-01 02:37:13,00:23:13,2,1,1,6,1,0,15.48,59.9076,-0.007843480859136776,0.022304112874820703,16,19,2.1439005165930762
136,6450,35449,New York,37.161735682075566,-83.63699501765609,37.20235086822137,-83.61131616883048,5.6,14.91,Completed,UPI,2023-01-01 02:15:00,2023-01-01 02:31:48,00:16:48,2,1,1,6,1,0,11.2,31.359999999999996,0.04061518614580706,0.025678848825606337,16,19,5.056811360750889
137,2663,42765,Los Angeles,39.94309572922964,-78.24456320656712,39.92719425042746,-78.2507957194703,1.53,5.77,Completed,Cash,2023-01-01 02:16:00,2023-01-01 02:20:35,00:04:35,2,1,1,6,1,0,3.06,2.3409,-0.01590147880217785,-0.0062325129031819415,15,1,1.8462880167259295
138,6592,82663,Chicago,37.20763405378895,-83.85848526703425,37.17475427725504,-83.89790625495975,7.5,21.21,Completed,UPI,2023-01-01 02:17:00,2023-01-01 02:39:30,00:22:30,2,1,1,6,1,0,15.0,56.25,-0.03287977653391039,-0.039420987925495865,16,19,5.055725804846103
139,8392,70722,Los Angeles,37.1671917926376,-81.54290350328432,37.21058371858137,-81.5835529604432,7.35,19.6,Completed,Cash,2023-01-01 02:18:00,2023-01-01 02:40:03,00:22:03,2,1,1,6,1,0,14.7,54.022499999999994,0.04339192594376584,-0.04064945715887802,5,19,6.02049993822127
140,2306,44588,Los Angeles,37.00640680591939,-103.33172995806288,37.05543966767088,-103.31597375272092,9.69,16.4,Completed,Card,2023-01-01 02:19:00,2023-01-01 02:48:04,00:29:04,2,1,1,6,1,0,19.38,93.89609999999999,0.04903286175149191,0.015756205341958207,7,3,5.6287441693093525
141,7776,34290,Los Angeles,37.01895747126781,-87.91294261956475,37.05439566657965,-87.86755052993624,9.87,27.16,Completed,Wallet,2023-01-01 02:20:00,2023-01-01 02:49:36,00:29:36,2,1,1,6,1,0,19.74,97.41689999999998,0.03543819531184056,0.04539208962850694,10,4,5.635713575007813
142,6864,63896,Boston,39.71987267998551,-110.93548991545812,39.76114045520275,-110.93048779587532,9.88,21.3,Completed,Cash,2023-01-01 02:21:00,2023-01-01 02:50:38,00:29:38,2,1,1,6,1,0,19.76,97.61440000000002,0.041267775217242786,0.005002119582798059,1,0,4.60865589906321
143,8526,41699,Los Angeles,38.98145371146081,-104.403799425831,38.95618566951638,-104.37606121128046,7.81,23.46,Completed,Card,2023-01-01 02:22:00,2023-01-01 02:45:25,00:23:25,2,1,1,6,1,0,15.62,60.99609999999999,-0.025268041944428887,0.027738214550538487,7,3,3.693901858039659
144,9901,27763,San Francisco,39.68927650543911,-118.31422053530568,39.67302810458611,-118.33952800598033,8.18,23.03,Completed,UPI,2023-01-01 02:23:00,2023-01-01 02:47:32,00:24:32,2,1,1,6,1,0,16.36,66.91239999999999,-0.0162484008530015,-0.025307470674647448,6,16,2.82040646961962
145,6575,72923,Chicago,37.92703867589984,-114.56824282437096,37.88202256840704,-114.5697699336616,3.34,6.69,Completed,Card,2023-01-01 02:24:00,2023-01-01 02:34:01,00:10:01,2,1,1,6,1,0,6.68,11.1556,-0.04501610749279905,-0.0015271092906488093,4,11,5.007355614643519
146,6530,67622,New York,39.87785418549225,-76.13913978236128,39.87063066310685,-76.18407070450796,11.17,26.03,Completed,Card,2023-01-01 02:25:00,2023-01-01 02:58:30,00:33:30,2,1,1,6,1,0,22.34,124.7689,-0.0072235223853951425,-0.044930922146676266,15,15,3.917494510602504
147,5413,99958,Seattle,38.246274692895405,-102.21487943467837,38.24816471961323,-102.19558645326956,6.56,15.47,Completed,Card,2023-01-01 02:26:00,2023-01-01 02:45:40,00:19:40,2,1,1,6,1,0,13.12,43.03359999999999,0.0018900267178239005,0.019292981408810306,19,17,1.6978476531059692
148,4748,14347,Boston,38.98837909156059,-81.94377367247913,39.03690111251534,-81.93941972288123,8.55,17.13,Completed,Card,2023-01-01 02:27:00,2023-01-01 02:52:39,00:25:39,2,1,1,6,1,0,17.1,73.1025,0.04852202095474922,0.004353949597899032,5,8,5.408500590171121
149,1663,35607,Chicago,40.44988620052254,-98.61328818586765,40.46676784895874,-98.56592428902836,8.99,19.3,Completed,Cash,2023-01-01 02:28:00,2023-01-01 02:54:58,00:26:58,2,1,1,6,1,0,17.98,80.82010000000001,0.016881648436196883,0.04736389683928621,11,10,4.425136854871945
150,2998,39257,Chicago,37.2588328054299,-118.17704011641774,37.22396179235622,-118.2241935078707,8.63,18.69,Completed,Card,2023-01-01 02:29:00,2023-01-01 02:54:53,00:25:53,2,1,1,6,1,0,17.26,74.47690000000001,-0.03487101307367624,-0.04715339145295161,6,16,5.697180130394274
151,8994,93263,Los Angeles,40.42097490720812,-83.72133545328647,40.42509701568567,-83.673639329188,0.95,2.57,Completed,Cash,2023-01-01 02:30:00,2023-01-01 02:32:51,00:02:51,2,1,1,6,1,0,1.9,0.9025,0.004122108477552899,0.04769612409846502,16,12,4.0634214084895275
152,2495,31654,New York,38.326030838582746,-88.45337887889056,38.35750020932569,-88.4452466792973,9.53,22.09,Completed,UPI,2023-01-01 02:31:00,2023-01-01 02:59:35,00:28:35,2,1,1,6,1,0,19.06,90.8209,0.03146937074294698,0.008132199593262612,10,4,3.570385425662363
153,4304,92524,Chicago,37.98254425324104,-107.02270355745377,38.01499879545408,-107.02347338938606,9.67,25.2,No-Show,Wallet,2023-01-01 02:32:00,2023-01-01 03:01:00,00:29:00,2,1,1,6,1,0,19.34,93.5089,0.032454542213045556,-0.0007698319322884117,14,13,3.6094108348606397
154,4763,32903,San Francisco,40.39524005173427,-117.30424928405024,40.41868537413724,-117.3292167714292,0.58,5.71,Completed,Wallet,2023-01-01 02:33:00,2023-01-01 02:34:44,00:01:44,2,1,1,6,1,0,1.16,0.3364,0.023445322402970703,-0.024967487378958708,6,16,3.356409343587362
155,6232,20847,New York,39.780002767720056,-73.31983145649963,39.81175608743688,-73.27759086068379,4.98,11.4,Completed,Cash,2023-01-01 02:34:00,2023-01-01 02:48:56,00:14:56,2,1,1,6,1,0,9.96,24.800400000000003,0.03175331971682738,0.04224059581584072,0,6,5.048764776547262
156,2853,98503,San Francisco,38.18397108314569,-78.50206023894324,38.14384856646069,-78.55080950417764,9.16,16.09,No-Show,Wallet,2023-01-01 02:35:00,2023-01-01 03:02:28,00:27:28,2,1,1,6,1,0,18.32,83.9056,-0.04012251668500255,-0.048749265234391714,8,1,6.169988805683626
157,7585,57245,Boston,39.78740632985476,-94.5565547965926,39.77008101880586,-94.60476124834362,2.82,8.0,Completed,Wallet,2023-01-01 02:36:00,2023-01-01 02:44:27,00:08:27,2,1,1,6,1,0,5.64,7.952399999999999,-0.017325311048900005,-0.04820645175102811,3,2,4.547717582311269
158,2291,10591,Chicago,40.61394360960828,-75.8592609417634,40.59145737442922,-75.84429654273747,8.18,19.22,Completed,Card,2023-01-01 02:37:00,2023-01-01 03:01:32,00:24:32,2,1,1,6,1,0,16.36,66.91239999999999,-0.022486235179059122,0.014964399025927833,15,15,2.8013978150261933
159,4581,34422,Boston,40.48194098768999,-80.45930453478462,40.45502270099316,-80.50542035129232,3.89,12.46,Completed,Wallet,2023-01-01 02:38:00,2023-01-01 02:49:40,00:11:40,2,1,1,6,1,0,7.78,15.132100000000001,-0.0269182866968265,-0.04611581650769381,5,8,4.917061556712348
160,8554,73215,San Francisco,40.224968000847184,-101.50707879433938,40.25128821762046,-101.50597329024087,1.23,4.42,Completed,Cash,2023-01-01 02:39:00,2023-01-01 02:42:41,00:03:41,2,1,1,6,1,0,2.46,1.5129,0.02632021677327856,0.0011055040985041842,19,17,2.928178548434484
161,8280,65315,Boston,40.98701374936799,-120.81396271114087,40.965840771244,-120.78774295247987,10.88,23.25,Completed,Wallet,2023-01-01 02:40:00,2023-01-01 03:12:38,00:32:38,2,1,1,6,1,0,21.76,118.37440000000002,-0.021172978123992436,0.026219758661000014,13,5,3.223026709645755
162,2636,95874,San Francisco,37.67547377617349,-97.14018054470596,37.63691490872952,-97.09762945788908,7.01,15.6,Completed,Card,2023-01-01 02:41:00,2023-01-01 03:02:01,00:21:01,2,1,1,6,1,0,14.02,49.1401,-0.038558867443967415,0.042551086816871475,3,2,5.693376462165649
163,4696,57048,Los Angeles,39.99763818287566,-101.97208296467512,40.02032687674119,-101.96143421235584,6.52,16.47,Completed,Wallet,2023-01-01 02:42:00,2023-01-01 03:01:33,00:19:33,2,1,1,6,1,0,13.04,42.5104,0.022688693865525522,0.010648752319283972,19,17,2.6809343080089136
164,1698,49547,Los Angeles,38.17770577955889,-117.75186956467158,38.191369748952944,-117.75064396914128,4.73,14.96,Completed,Wallet,2023-01-01 02:43:00,2023-01-01 02:57:11,00:14:11,2,1,1,6,1,0,9.46,22.372900000000005,0.013663969394052344,0.0012255955303004384,6,16,1.5231354961031425
165,5737,77812,Boston,40.72748161516207,-94.93560350635668,40.7010110004848,-94.91411254032847,5.18,9.44,Cancelled,UPI,2023-01-01 02:44:00,2023-01-01 02:59:32,00:15:32,2,1,1,6,1,0,10.36,26.832399999999996,-0.026470614677272408,0.021490966028210323,3,2,3.456075344567655
166,1854,37220,Seattle,37.32187051477055,-97.84367317156725,37.34009373579336,-97.8285716500701,8.14,18.89,Completed,Cash,2023-01-01 02:45:00,2023-01-01 03:09:25,00:24:25,2,1,1,6,1,0,16.28,66.2596,0.018223221022807934,0.015101521497143722,11,10,2.426689286986603
